OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
72263,SPARTAN FUELS,US-80 & SR-22,Columbus,GA,50,3.309
72264,CIRCLE K #2654249,SR 24 & SR 286,Paris,TX,723,2.959
72266,SHELL SERVICE STATION,I-65 Exit 14 & US-64,Pulaski                                 ,TN,655,3.209
72267,SHELL SERVICE STATION,I-90 Exit 52,Elgin                                   ,IL,290,3.279
72268,SHORT STOP,US-67/283,Santa Anna,TX,575,3.499
72273,SPINX #341,SR-41,Charleston,SC,42,3.33233333
72274,SPINX #366,SR-642,Summerville,SC,42,3.279
72276,STAR 001,US-20 & SR-23,SOUTH BEND,IN,465,3.73233333
72277,STOP N GAS,SR-15 & SR-39,Yorkshire                               ,NY,38,4.099
72278,SUN DO,I-74 Exit 197,Maxton                                  ,NC,63,3.439
72279,AMOCO,US-30,Clarence,IA,380,3.399
72281,SUNOCO,I-95 Exit 77B & SR-24,Edgewood,MD,22,3.299
72282,SUNOCO,I-278 Exit 48,Bronx,NY,105,4.539
72285,CUSSETA TRAVEL CENTER,SR 520,Cusseta,GA,50,3.199
72287,CASEY'S #4522,US-81,Hennessey,OK,483,3.059
72288,S&G #88,I-475 Exit 13 & US-20,Toledo,OH,550,3.009
72289,SUNOCO,SR-12 & FM-1136,Orange,TX,610,2.899
72290,SUNSTOP,US-19,Thomasville,GA,20,3.28233333
72291,Union 76,US-129,Mc Alpin,FL,75,3.659
72292,SUNSTOP #336,SR-121 & CR-18,Lake Butler,FL,75,3.59233333
72293,SUNSTOP INLAND DBA ONE9 #1402,I-10 & SR-71,Marianna                                ,FL,20,3.299
72293,ONE9 #1402,I-10 & SR-71,Marianna                                ,FL,20,3.299
72294,SWANTON SUNOCO,I-89 & SR-78,Swanton                                 ,VT,39,3.539
72295,SWIFT,US-69,Nederland,TX,610,2.98566666
72296,SWIFT STOP #5,US-84 & US-380,Post,TX,700,2.943
72297,T & M FOOD STORE,SR-113,Taylorsville                            ,GA,193,3.367
72298,TARZAN AND JANE,I-20 & SR-137,Stanton,TX,612,3.299
72302,TEXACO,SR-114 & SR-156,Pennington,AL,705,3.19733333
72303,TEXACO #378602,I-59 Exit 85 & SR-590,Ellisville,MS,620,3.199
72305,THE ANCHOR,US-60 & CR-3500,Mountain View                           ,MO,535,3.03233333
72308,Racetrac #2609,SR-60,Okeechobee,FL,140,3.299
72309,Racetrac #2608,"I-59, EXIT 181 & SR-77",Gadsden,AL,587,2.999
72310,RACETRAC #2387,US-19,Hudson,FL,225,3.31566666
72313,THOMPSON'S CORNER,US-25,Millen                                  ,GA,135,3.31566666
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.549
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.599
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.499
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.449
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.699
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.649
72317,THORNTONS #261169,SR-1747 & SR-2052,Louisville,KY,415,3.28066666
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.549
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.599
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.599
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.649
72320,THORNTONS #616,SR-265,Lebanon,TN,460,2.87566666
72321,Thorntons #617,I-24 Exit 64,La Vergne,TN,460,2.88233333
72324,TREE CITY TRAVEL PLAZA,US-421,Greensburg,IN,375,3.989
72325,TREX MART #17,I-29 & SR-371,Platte City,MO,400,2.999
72326,CIRCLE K #4700101,I-65 Exit 50,Seymour,IN,375,3.499
72328,Tropic Fleet Hialeah Cardlock,SR-953 & SR-934,Miami                                   ,FL,95,3.479
72329,TROTTERS,SR-2 ,Broken Bow                              ,NE,475,3.299
72330,TRUE NORTH #325,SR-57 & SR-113,Elyria,OH,414,3.679
72331,TUPELO TRAVEL STOP,SR-48 & SR-3,Tupelo,OK,569,2.999
72332,TXB #82 DBA KWIK CHEK FOOD STORES,US-83,Asherton,TX,693,3.259
72333,UNITED MARKET,US-84,Blackshear,GA,75,3.76566666
72335,VALERO,US-30 & SR-598,Galion,OH,411,3.499
72337,VALLEY COUNTRY STORE,I-84 & US-93,Jerome,ID,787,3.43233333
72338,VALLEY MART #05,US-90 & SR-173,Hondo                                   ,TX,740,3.199
72339,VP RACING FUEL,US-231 ,Panama City,FL,145,3.499
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.779
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.629
72342,WHITE RIVER,US-231 & SR-58,Bloomfield,IN,546,3.759
72343,WOLF DEN,US-97,Wapato,WA,925,3.409
72344,WOW FOOD MART,I-75 & US-25,Richmond,KY,410,3.609
72345,YAKAMART,US-97,Toppenish                               ,WA,925,3.509
72346,Y-NOT STOP,US-165 & SR-10,Oakdale,LA,730,3.699
72347,MARATHON,I-94 Exit 121,Albion,MI,431,3.699
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.719
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.739
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,290,3.839
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.739
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.659
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,290,3.879
72350,7-ELEVEN #34709,504 N CREGO RD,Dekalb,IL,290,4.439
72351,LOVES TRAVEL STOP #874,"I-65, EXIT 175 & SR-25",Lafayette,IN,365,3.67233333
72352,LOVES TRAVEL STOP #858,"I-49, EXIT 172 & US-84",Mansfield,LA,745,3.24566666
72360,PUMP & PANTRY #22,SR-91 & SR-11,Burwell,NE,330,3.299
72361,PUMP & PANTRY #39,I-80 Exit 179 & SR-56G,North Platte,NE,330,3.11566666
72362,PUMP & PANTRY #18,US-281 & CR-11,Doniphan,NE,330,3.30733333
72363,PUMP & PANTRY #1,US-30,Grand Island,NE,330,3.30733333
72368,CHEVRON #352416,I-8 Exit 73,Jacumba,CA,900,6.399
72372,Eastland Truck Stop,I-20 Exit 340 & SR-6,Eastland                                ,TX,575,2.93233333
72373,Rusty Lantern,SR-4 ,Turner                                  ,ME,170,3.899
72374,Rusty Lantern,SR-26 & SR-219,West Paris                              ,ME,170,3.96566666
72376,SUNOCO,US 84 & SR 39,Donalsonville,GA,20,3.499
72378,EB SUNOCO,SR-3 & SR-28,Muncie,IN,457,3.799
72380,EXXPRESS MART #12,US-287 & SR-421,Lumberton                               ,TX,610,2.959
72382,EXXPRESS MART #4,SR-105,Beaumont,TX,610,3.199
72385,GAS N WASH,I-57 & SR-17,Kankakee                                ,IL,399,3.599
72387,Williams Fuel Stop,SR-7 & SR-735,Gallipolis,OH,255,3.54066666
72389,PILOT #1354,US 385,Odessa,TX,710,3.56566666
72390,QUIKTRIP #46,US 169 & SR 266,Tulsa,OK,560,3.14233333
72391,QUIKTRIP #56,US-169 & SR-11,Tulsa,OK,560,3.14233333
72394,LOVES TRAVEL STOP #871,"I-85, Exit 32",Piedmont,SC,30,3.19733333
72395,ALLSUPS #2427,US 84,Gatesville,TX,765,3.00733333
72396,RACETRAC #2624,US-1,Marathon                                ,FL,95,3.23566666
72400,HAN DEE HUGOS #21,US-17 & SR-87,Winnabow                                ,NC,245,3.41233333
72402,HAN DEE HUGOS #5,SR-410 & SR-211,Bladenboro                              ,NC,63,3.20566666
72403,HAN DEE HUGOS #67,US-70,Raleigh                                 ,NC,177,3.999
72408,JOURNEY FOOD STORE #2,US-301,Callahan,FL,75,3.399
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,3.119
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford                                ,IL,520,2.969
72412,KELLEYS MARKET,US-20,Cherry Valley,IL,520,3.699
72413,TROPIC OIL COMPANY,SR-17,Lake Wales,FL,140,3.499
72418,SHELL,SR-953,Miami                                   ,FL,95,3.479
72419,Denver 39th Ave Cardlock,I-70/US-36 EXIT-281,Denver,CO,800,3.49066666
72420,MAVERIK COUNTRY STORE #620,SR-8,Saint George,UT,791,3.46233333
72424,MIDDLESEX FOOD STORE,CR-604,Carteret                                ,NJ,79,3.51566666
72425,MINUTEMAN FOOD MART #18,SR-87,Tar Heel                                ,NC,63,4.619
72428,QUIKTRIP #7249,US 80 E,Flowood,MS,705,2.91566666
72429,PARKERS #16 (DISCOUNT AVAILABLE),SR-21,Port Wentworth                          ,GA,195,3.10566666
72430,PATRIOT FUELING CENTER,SR-9,Lineville,AL,587,3.299
72432,Yesway #1203,SR-6,Clifton,TX,765,2.969
72433,RENFROE STORE,SR-25,Carthage,MS,705,4.099
72435,Cedar City Cardlock (Bulk Plant),"I-15, EXIT 59",Cedar City                              ,UT,791,3.459
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.559
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.399
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.499
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,297,3.579
72437,Tropic Oil,US-191,Moab                                    ,UT,810,4.169
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.079
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.249
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.199
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.279
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,290,3.099
72440,Rutters #84,US-15 & SR-340,Emmitsburg,MD,22,3.91566666
72441,SHEETZ #165,US-6,Coudersport,PA,240,3.699
72442,SHEETZ #239,I-70 Exit 57,New Stanton                             ,PA,68,3.28566666
72443,SHEETZ #553,I-81 Exit 3,Greencastle,PA,70,3.33233333
72444,SHEETZ #597,I-40 Exit 126,Hickory                                 ,NC,46,2.859
72445,SHEETZ #639,I-80 Exit 223,Youngstown,OH,573,3.059
72446,SHEETZ #656,US-219 & US-6,Kane,PA,240,3.699
72447,SHEETZ #689,I-64 EXIT 197A  & SR-156,Henrico,VA,180,2.949
72448,SHELL SERVICE STATION,SR-55,Morrison,TN,285,3.499
72456,SPINX #161,I-85 Exit 60 & SR-101,Greer,SC,210,3.159
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,225,3.599
72459,7-ELEVEN #34154,I-75 Exit 128,Fort Myers,FL,225,3.299
72462,Story Belgrade Cardlock,"I-90, EXIT 298",Belgrade,MT,786,3.699
72466,Holbrook Cardlock,I-40 EXIT 285,Holbrook                                ,AZ,930,3.23233333
72467,SUNOCO SERVICE STATION,I-81 Exit 44 & SR-465,Carlisle                                ,PA,70,3.889
72468,Springerville Cardlock,US-191,Springerville,AZ,930,3.259
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.699
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.649
72473,Loves Travel Stop #885,US 77,Harlingen,TX,665,3.649
72475,Express 24,SR-77 & US-60,Show Low                                ,AZ,930,3.299
72476,Mandan Cardlock (Bulk Plant),"I-94, EXIT 153",Mandan                                  ,ND,273,3.599
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,615,2.95066666
72478,Racetrac #2621,SR-53,Huntsville,AL,615,3.099
72479,CEFCO #2086,US 180 & 84,Snyder,TX,700,2.96566666
72480,TA Mt Vernon,I-44,Mount Vernon,MO,535,3.404
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo                               ,MN,451,3.499
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,208,3.859
72483,Circle K #4700047,I-65 Exit 34A,Austin,IN,415,3.799
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,593,3.25566666
72486,QUIKTRIP #4216,"I-70 & SR-79, EXIT 304",Bennett,CO,800,3.199
72487,PILOT #1380,I-2 EXIT 161,Mercedes,TX,639,3.659
72488,MAVERIK COUNTRY STORE #657,I-15 Exit 10,Washington,UT,910,3.42566666
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,465,3.71566666
72490,ASAP GENERAL STORE #322,US-281,Hinton,OK,483,3.13233333
72492,CIRCLE K #2709098,US 85,Greeley,CO,800,3.21066666
72493,Chiricahua Apache Plaza,I-10 EXIT 102,Deming,NM,640,3.03733333
72494,7-ELEVEN #42132,"I-35, EXIT 131",Lytle,TX,740,3.599
72495,ROAD RANGER #286,1-40 EXIT 77,Amarillo,TX,585,2.97233333
72496,ROAD RANGER #289,I-45 EXIT 189,Teague,TX,765,3.39566666
72497,ROAD RANGER #290,"I-44, Exit 13",Joplin,MO,277,3.21233333
72498,SHEETZ  #760,"I-71, EXIT 140 Township Rd 256",Marengo,OH,315,3.06566666
72499,Bowie Travel Center,I-10,Bowie,AZ,980,3.099
72499,One9 dba Bowie Travel Center,I-10,Bowie,AZ,980,3.059
72499,Bowie Travel Center Chevron dba One9 #1411,I-10,Bowie,AZ,980,3.014
72500,GAS N WASH,US 34,Plano,IL,290,3.499
72500,GAS N WASH,US 34,Plano,IL,290,3.599
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.969
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.249
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.999
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.099
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.159
72502,QUIKTRIP #7133,"I-95, EXIT 190 & SR-34",Dillon,SC,63,3.08233333
72503,QUIKTRIP #7151,I-55/40 EXIT 278 & SR-191,West Memphis,AR,435,2.999
72505,CASEYS #4379,I-59 HWY,Worthington,MN,530,3.14233333
72506,CASEYS #4273,SR-56,Madison,IN,375,3.699
72507,Golden Gate Fillmore,SR 99,Fillmore,UT,791,3.29733333
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,165,4.499
72514,Petro-Card 24 #910722,SR-6,Trenton                                 ,MO,276,3.149
72515,PETRO-CARD 24 #910520,US-54BUS,Mexico                                  ,MO,310,3.229
72519,CIRCLE K #2723050,SR-59,Hope Mills,NC,205,2.909
72520,PETRO-CARD 24 #910160,US-50,Warrensburg                             ,MO,400,3.299
72521,PETRO-CARD 24 #910410,I-44/US-66,Lebanon                                 ,MO,535,3.099
72522,MFA #910591,US-63 ,La Plata,MO,494,3.339
72523,Petro-Card 24 #910820,US-60BUS,Willow Springs                          ,MO,535,3.399
72524,QuickChek #189,US-46,Ridgefield,NJ,115,3.25233333
72526,PETRO-CARD 24 #911251,US-169,King City                               ,MO,567,3.299
72528,MFA #910260,SR-87/240,Glasgow                                 ,MO,310,3.3965
72529,PETRO-CARD 24 #910530,US-24,Moberly                                 ,MO,310,3.419
72530,PETRO-CARD 24 #910140,US-50 BUS,California                              ,MO,392,3.459
72531,PETRO-CARD 24 #910040,US-60 BUS,Aurora,MO,416,3.209
72533,Fuel 4,US-9,Jersey City,NJ,115,3.239
72534,Petro-Card 24 #911290,US-59,Mound City                              ,MO,567,3.149
72535,MFA #911310,SR-5,Centerville                             ,IA,489,3.12566666
72536,MFA 910281,SR-5 ,Milan,MO,276,3.299
72537,PETRO-CARD 24 #910210,SR-7,Clinton                                 ,MO,400,3.399
72538,Petro-Card 24 #910670,SR-51,Qulin                                   ,MO,275,3.199
72540,MFA #910441,US-54,Louisiana                               ,MO,494,3.049
72541,MFA 911021,US-136 ,Tarkio                                  ,MO,567,3.329
72542,MFA #910731,SR-15,Shelbina                                ,MO,494,2.999
72543,PETRO CARD 24,SR-18,Clinton                                 ,MO,400,3.399
72544,BJS NEW UNDERWOOD,CR-1416,New Underwood,SD,506,3.699
72546,MFA OIL #2028,SR-53,Poplar Bluff                            ,MO,275,3.23233333
72548,GASQUATCH,US-70/SR-3,Idabel,OK,723,3.10733333
72550,TERRIBLE HERBST #388,I-15 Exit 91,Moapa,NV,910,3.549
72551,Good 2 Go,US-81,Geneva,NE,350,3.36566666
72552,VALLEYWIDE COUNTRY STORE,I- 86 Exit 40,American Falls,ID,787,3.599
72553,Friendly Express,I-71 Exit 186 & US-250,Ashland,OH,249,3.199
72554,CEFCO #422,SR-4,Baker,FL,127,3.299
72556,STARMART,US-183,Goldthwaite,TX,765,3.099
72557,LITTLE NECK SHELL,I-16 Exit 152,Bloomingdale,GA,195,3.099
72558,Circle K #4703975,SR-109 & US-70,Lebanon,TN,460,2.87233333
72559,SUN TRAVEL CENTER,I-55 EXIT 114A,Canton,MS,760,3.499
72560,AMOCO,US 131 & US 12,White Pigeon,MI,465,3.559
72560,AMOCO,US 131 & US 12,White Pigeon,MI,465,3.599
72561,7-ELEVEN #38638,I-25 Exit 235,Erie,CO,800,3.399
72562,7-ELEVEN #17703,US HWY 11,Martinsburg,WV,70,3.249
72563,RACEWAY #6991,I-65 Exit 19 & US-43,Creola,AL,715,2.949
72565,WEIGEL'S #102,I-75 & SR-30,Athens,TN,405,3.34733333
72566,Loves  Travel Stop #826,I-70 Exit 75,Parachute,CO,800,3.59566666
72567,THE TEXAN #12,US 87,La Vernia,TX,740,3.049
72569,RACETRAC #204,US-19 & SR-400,Dawsonville                             ,GA,18,3.319
72570,Lake View Cheese & Liquor,I-43,Belgium,WI,444,3.25566666
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.909
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.899
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.929
72572,GOOD 2 GO #713/ONE9 #1432,I-76 EXIT 21,Brighton,CO,800,3.269
72572,GOOD 2 GO #713 DBA ONE9 #1432,I-76 EXIT 21,Brighton,CO,800,3.199
72574,Loves Travel Stop #831,"I-10 & Fort Grant Rd, Exit 340",Willcox,AZ,980,3.33233333
72575,Loves Travel Stop #864,US-98,Lucedale,MS,715,3.449
72576,Pride Travel Center South,"I-291 & SR-5, EXIT 4",South Windsor,CT,100,3.909
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.079
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.249
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.179
72578,QUIKTRIP #7247,"I-55, EXIT 85",Byram,MS,760,2.91566666
72579,Raceway #6986,US-378 & CR-467,Sumter,SC,135,2.979
72580,KWIK TRIP #1267,SR 29,Chippewa Falls,WI,295,3.39233333
72581,FASTRAC MARKET #500266,I-87 Exit 18,Queensbury,NY,12,3.999
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.999
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.899
72583,SHEETZ #769,I-80 Exit 232,Bloomsburg,PA,138,3.329
72584,ONE9 #1359,"I-80, EXIT 30",Sparks,NV,966,3.549
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.559
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.599
72586,Loves Travel Stop #875,"I-49, Exit 15",Opelousas,LA,730,3.08566666
72587,Allsups Convenience #2416,I-20 EXIT 244 AND HWY 70,Sweetwater,TX,575,2.884
72588,ALLSUPS CONVENIENCE #2430,US 380,Jacksboro,TX,630,3.044
72589,ALLSUPS CONVENIENCE #2056,US 287,Memphis,TX,585,2.929
72590,MAVERIK #716,I-80 & SR-351,Wells,NV,835,3.39233333
72591,Quiktrip #7173,"I-20, EXIT 156",Pell City,AL,587,2.999
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,3.199
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,2.999
72594,Quiktrip #7900,I-30 & FM-989,Texarkana,TX,766,2.85733333
72595,CIRCLE K #2654400,SR-115,Kearneysville,WV,22,3.26566666
72596,Hucks Food & Fuel #401 dba Pilot #1360,"I-69, EXIT 25",Mayfield,KY,490,3.599
72597,CIRCLE K #4705697,US 422,Warren,OH,573,3.61233333
72599,FATDOGS LEXINGTON,US-283,Lexington                               ,NE,475,2.979
72603,THORNTONS #170,I-465 Exit 46 & US-40,Indianapolis,IN,375,3.599
72606,PETRO-CARD 24 #910474,US-65,Malta Bend                              ,MO,276,3.439
72607,TOWN PUMP FOOD STORE #6300,I-90 & US-191,Big Timber,MT,786,3.539
72608,Petro-Card 24 #910640,US-61,Perryville                              ,MO,275,3.099
72610,JORDANS KWIK STOP #6,I-55 Exit 48 & SR-140,Osceola,AR,418,3.01233333
72611,Kwik Trip # 1722,SR 35 & SR 553,Gwinn                                   ,MI,395,3.819
72612,PETRO-CARD 24 #910411,I-44 & SR-32,Lebanon                                 ,MO,535,3.099
72614,FAST FUEL FOOD STORES,SR-4,Gassaway                                ,WV,44,3.56566666
72615,U STOP #4,US-6 ,Lincoln                                 ,NE,413,3.399
72616,PETRO-CARD 24 #910700,SR-32,Sainte Genevieve                        ,MO,275,3.099
72619,MARTYVILLE MARATHON,SR-25,Tishomingo,MS,742,3.279
72620,CENEX,US-2 ,Leeds,ND,452,3.249
72621,PETRO-CARD 24 #1047,SR-240,Slater                                  ,MO,276,3.459
72622,Phillips 66,US- 60 & HWY AD,Dexter                                  ,MO,275,3.40233333
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.499
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.299
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.399
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.659
72625,PETRO-CARD 24,SR-46 & US-71,Maryville                               ,MO,567,3.129
72626,MFA OIL,SR-18,Lake City                               ,AR,418,3.399
72628,Gas Pro 6,SR-121 & US-25,Trenton                                 ,SC,135,3.46566666
72629,MFA #910600,SR-28,Owensville                              ,MO,392,3.299
72630,PETRO-CARD 24 #910250,US-54 BUS,Fulton                                  ,MO,392,3.299
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899
72633,Petro-Card 24 #910830,SR-52,Windsor                                 ,MO,400,3.499
72634,MURPHY USA #7827,US-385 & US-60,Hereford                                ,TX,585,2.829
72635,GULF,SR-140,Boylston,MA,34,3.839
72637,AZTEX #104,I-40 Exit 398,Knoxville,TN,405,3.359
72639,ALLSUPS #2423,US-377 & US-70,Madill,OK,253,2.959
72640,Kwik Trip # 1721,SR 553 & FM 480,Marquette                               ,MI,395,3.819
72642,LOVES TRAVEL STOP #857,US-95 & US-6,Tonopah,NV,910,3.71566666
72643,ONCUE #147,"I-44, EXIT 12",Oklahoma City,OK,483,3.049
72644,MAVERIK COUNTRY STORE #642,I-25 EXIT 262,Fort Collins,CO,800,3.259
72645,MAVERIK #723,"I-10, EXIT 240",Marana,AZ,980,3.04566666
72646,TOOT N TOTUM #131,US 87,Lamesa,TX,710,3.109
72647,RACEWAY #6972,US-83 & US-43,Demopolis,AL,615,3.07733333
72648,Loves Travel Stop #873,US 50,Canon City,CO,803,3.509
72649,Love's Travel Stop #891,US 93,Jackpot,NV,835,3.62733333
72650,Loves Travel Stop #862,I-35 Exit 65,Cotulla,TX,693,3.589
72651,QUIKTRIP #7132,"I-16, EXIT 152",Bloomingdale,GA,195,3.03233333
72652,Quiktrip #4148,I-35 & GRAND AVE PKWY,Pflugerville,TX,595,2.88233333
72653,Quiktrip #7153,US-78 & EXIT #4,Olive Branch,MS,435,2.91566666
72655,RACEWAY #6988,US-79 & US-41,Clarksville,TN,460,2.999
72656,ALLSUPS #2437,HWY 176 & HWY 115,Andrews,TX,710,3.39566666
72660,RACEWAY #6989,US-157 & COURT ST ,Moulton,AL,615,3.049
72663,LOC STOP TRAVEL CENTER,US-82,Dawson,GA,10,3.499
72664,RACETRAC #2606,"I-30, EXIT 32B & SR-181",Grand Prairie,TX,630,2.92566666
72666,CIRCLE K #2707043,"I-75/SR-401, EXIT 39 & SR-37",Adel,GA,20,2.999
72667,LOVES TRAVEL STOP #884,"I-30, Exit 46",Prescott,AR,635,3.47566666
72668,LOVES TRAVEL STOP #350,"I-19, Exit 12",Nogales,AZ,980,3.609
72669,Quiktrip #356,US-81 & S Victoria RD,Wichita,KS,570,3.194
72672,7-Eleven #42205,US 79,Hearne,TX,765,3.449
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.199
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.099
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.399
72675,Maverik Country Store #715,I-80 EXIT 107,Big Springs,NE,475,3.10066666
72676,KWIK TRIP #1212,"I 90, EXIT 43 ",Worthington,MN,425,3.164
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.279
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.399
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.289
72678,FLYING J #1056,I-90/ I-80,Edon                                    ,OH,550,3.899
72679,TEX BEST #532,US-281 & HWY 186,Edinburg,TX,639,3.02066666
72680,RACEWAY #6990,US-98,Foley,AL,155,3.07566666
72681,MAVERIK #691,I-76 EXIT 3,Denver,CO,800,3.284
72682,Maverik #695,I-15 EXIT 276,American Fork,UT,835,3.349
72683,HUCKS FOOD & FUEL #383,SR-57,Evansville                              ,IN,340,3.759
72685,CHUBBYS TRAVEL CENTER,"I-35, Exit 127",Natalia,TX,740,2.97233333
72687,Kwik Trip #1203,US-71 & Airport Rd,Redwood Falls,MN,425,3.349
72688,SHEETZ #772,I-70 EXIT 59,Springfield,OH,317,3.054
72689,ROAD RANGER #285,I-10 EXIT 605,Seguin,TX,740,3.11066666
72690,Noble East Lyme,"I-95, EXIT 75",East Lyme,CT,100,3.759
72691,KUM & GO #2402,US 60,Springfield,MO,535,3.17566666
72693,Kum & Go #2404,US 60,Aurora,MO,535,3.119
72694,7-ELEVEN #42195,I-385 EXIT 23,Fountain Inn,SC,30,3.11566666
72695,Quiktrip #7906,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.83733333
72696,QUIKTRIP #1742,"I-475/SR-408, exit 5 & SR-74",Macon,GA,85,3.089
72698,QUIKTRIP #7242,"I-10, EXIT 31",Gulfport,MS,733,2.91566666
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.079
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.269
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.179
72700,RACEWAY #6726,"I-30, Exit 172",Thomson,GA,135,3.399
72701,Loves Travel Stop #887,I-55 EXIT 178,Herculaneum,MO,540,3.15566666
72702,Loves Travel Stop #854,I-49 EXIT 215,Shreveport,LA,745,2.93733333
72705,SHEETZ #795,US-460 & CR-629,Disputanta,VA,180,2.98233333
72706,Sheetz #790,I-77 EXIT 100,Mount Airy,NC,65,2.859
72707,QUIKTRIP #4299,"I-25, EXIT 158",Monument,CO,796,3.159
